%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
225.0, 40283.83377597735, 34206.01447892362, 23582.25269106063, 5272.418889095651, -12349.316459812697, 9906.226087358724, -9570.949920529118, 16033.55449838096, 0.03, -0.02, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711528999928945E9, 0.0, 2024-03-27 16:43:19.928
226.0, 39178.875288829244, 34003.10534275834, 23987.13219012406, 5577.72136661069, -12133.2644979077, 10154.822189190649, -9501.190126084104, 16225.153651851851, 0.03, -0.02, 1.018, 192.0, 0.0, 240.0, 255.0, 96.0, 31.0, 208.0, 0.0, 0.0, 0.0, 1.711528999932932E9, 0.0, 2024-03-27 16:43:19.932
227.0, 38644.445078902856, 33773.88820336917, 24296.65914734115, 5824.663439352923, -11954.249376565145, 10344.789665316304, -9466.053183800363, 16402.648854571446, 0.03, -0.02, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711528999936917E9, 0.0, 2024-03-27 16:43:19.936
228.0, 39448.95141708272, 33824.20198013807, 24067.129083529602, 5656.511265815648, -12072.11012507798, 10200.240933923833, -9527.587536285822, 16303.98825454572, 0.03, -0.02, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711528999941934E9, 0.0, 2024-03-27 16:43:19.941
229.0, 40430.48357134862, 34077.603707027876, 23637.97558998771, 5321.749189108514, -12310.826755860659, 9933.986953972215, -9595.738005130053, 16078.146228569298, 0.03, -0.02, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711528999945922E9, 0.0, 2024-03-27 16:43:19.945
230.0, 40293.48972958204, 34208.80844698053, 23580.37514452638, 5268.909665216168, -12351.73044821387, 9898.939418666294, -9577.18605723215, 16023.160937209243, 0.03, -0.02, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711528999949985E9, 0.0, 2024-03-27 16:43:19.949
231.0, 39189.04533255641, 34006.100476515356, 23976.738628952342, 5569.250055462129, -12142.853396279026, 10141.612308217564, -9508.812070943364, 16208.836878399477, 0.03, -0.02, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152899995393E9, 0.0, 2024-03-27 16:43:19.953
232.0, 38635.28086367618, 33764.29930499784, 24282.242272167477, 5812.995828747253, -11961.17841734629, 10332.585612843706, -9473.697480404076, 16385.080383429573, 0.03, -0.02, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711528999956901E9, 0.0, 2024-03-27 16:43:19.956
233.0, 39432.36642269688, 33814.59073002228, 24058.456606680946, 5649.693983756779, -12072.95949136728, 10195.614122821586, -9531.163815398671, 16295.60635037498, 0.03, -0.02, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711528999960918E9, 0.0, 2024-03-27 16:43:19.960
234.0, 40417.743077009094, 34067.545422022995, 23626.375034615405, 5313.926078549156, -12316.794671630225, 9926.365009112957, -9601.102423799328, 16070.032545332022, 0.03, -0.02, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152899996493E9, 0.0, 2024-03-27 16:43:19.964
235.0, 40281.06215966489, 34188.33424905947, 23553.888327346842, 5246.066182382844, -12372.316404857207, 9876.297101533068, -9595.38037721877, 16002.910256732734, 0.03, -0.02, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711528999969933E9, 0.0, 2024-03-27 16:43:19.969
236.0, 39182.60803015328, 33993.784665320476, 23959.41602699948, 5553.045040732031, -12156.64442260795, 10124.692037664896, -9520.971419927051, 16196.006977082132, 0.032, -0.016, 1.016, 192.0, 1.0, 0.0, 255.0, 128.0, 31.0, 192.0, 0.0, 0.0, 0.0, 1.711528999973924E9, 0.0, 2024-03-27 16:43:19.973
237.0, 38618.986441968256, 33752.5646391588, 24269.39001910568, 5799.741244285256, -11976.89169369837, 10317.878164992115, -9486.192105554594, 16370.685860000356, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711528999977958E9, 0.0, 2024-03-27 16:43:19.977
238.0, 39403.644431071814, 33793.80360767885, 24046.409016419533, 5634.830073694, -12093.456041032798, 10178.559741802186, -9548.464065607079, 16275.445076876293, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711528999980985E9, 0.0, 2024-03-27 16:43:19.980
239.0, 40394.13963486429, 34046.490078746094, 23616.249694377148, 5301.342046420818, -12335.39132301704, 9909.735311238208, -9618.536784474467, 16050.631231144815, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711528999985022E9, 0.0, 2024-03-27 16:43:19.985
240.0, 40286.78420624545, 34187.015496136606, 23546.244030743128, 5241.014688135945, -12379.446611338451, 9871.402069497355, -9598.129641786772, 15996.092974673866, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152899998898E9, 0.0, 2024-03-27 16:43:19.988
241.0, 39187.19013776662, 33992.98000252009, 23946.943753593416, 5542.0032789711095, -12166.412134934919, 10115.95250558287, -9528.191033386116, 16191.067241557508, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152899999298E9, 0.0, 2024-03-27 16:43:19.992
242.0, 38606.00007843973, 33740.360586686205, 24262.975068447005, 5787.783061001666, -11989.542781060074, 10304.869449719126, -9503.000617384985, 16362.23690059625, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711528999997037E9, 0.0, 2024-03-27 16:43:19.997
243.0, 39388.78052100903, 33784.751151174445, 24048.979467031895, 5631.499663770159, -12099.334549824544, 10172.413012076977, -9558.947033756618, 16272.762867541656, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152900000201E9, 0.0, 2024-03-27 16:43:20.002
244.0, 40376.48175674459, 34031.15678204975, 23613.05339492004, 5291.753148049492, -12344.35437254362, 9900.72755822272, -9633.512453259524, 16042.428140929716, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000006245E9, 0.0, 2024-03-27 16:43:20.006
245.0, 40271.47326129356, 34162.272115024585, 23530.821327068967, 5218.305315769353, -12403.184163949987, 9850.167912264815, -9626.784578178474, 15973.405954051728, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000009034E9, 0.0, 2024-03-27 16:43:20.009
246.0, 39172.102710259285, 33967.700179541134, 23925.709596360877, 5516.164662380775, -12193.74831840376, 10093.511354149741, -9558.589405845334, 16160.82533130948, 0.034, -0.016, 1.014, 192.0, 1.0, 16.0, 255.0, 128.0, 31.0, 176.0, 0.0, 0.0, 0.0, 1.711529000013008E9, 0.0, 2024-03-27 16:43:20.013
247.0, 38601.2615086152, 33737.633673862656, 24255.487234054475, 5781.591627787546, -11996.807098008048, 10301.024949672812, -9509.773195954944, 16352.983278391754, 0.034, -0.016, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000017061E9, 0.0, 2024-03-27 16:43:20.017
248.0, 39367.81458470996, 33771.56362194582, 24036.194269203457, 5620.770826431612, -12111.762119741694, 10161.415953804964, -9571.955749029607, 16257.74249526769, 0.034, -0.016, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152900002113E9, 0.0, 2024-03-27 16:43:20.021
249.0, 40364.970608350115, 34023.80305812396, 23605.09617389395, 5289.0709387148545, -12349.91995691299, 9895.318436064534, -9637.982802150584, 16035.856728059856, 0.034, -0.016, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000025219E9, 0.0, 2024-03-27 16:43:20.025
250.0, 40282.06798816538, 34166.72011217119, 23529.346111934916, 5222.350981515763, -12400.658416826536, 9849.005621553139, -9622.269525798503, 15972.534236017971, 0.034, -0.016, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000030014E9, 0.0, 2024-03-27 16:43:20.030
251.0, 39175.880155072235, 33965.129728928776, 23915.986587522817, 5512.18605186773, -12197.324597516608, 10085.62118835702, -9558.79057154543, 16150.632935837859, 0.034, -0.016, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000034054E9, 0.0, 2024-03-27 16:43:20.034
252.0, 38593.43839805584, 33730.72698482597, 24250.45809155203, 5779.289398108649, -12000.070452698525, 10294.855868203149, -9510.935486666618, 16343.796711420622, 0.034, -0.016, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000037024E9, 0.0, 2024-03-27 16:43:20.037
253.0, 39354.44824152568, 33764.344008486754, 24039.591734360663, 5623.698904955257, -12109.035206918146, 10161.572416016152, -9570.748754829021, 16256.088466177996, 0.034, -0.016, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152900004148E9, 0.0, 2024-03-27 16:43:20.041
254.0, 40355.0240820675, 34016.426982453704, 23608.78421172908, 5289.316807903863, -12349.316459812697, 9892.770337196629, -9640.91088067423, 16031.676951846714, 0.034, -0.016, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000045158E9, 0.0, 2024-03-27 16:43:20.045
255.0, 40279.16226138619, 34154.62781842087, 23522.886457787332, 5211.55508894385, -12409.621466353115, 9836.689810358264, -9633.534805003977, 15959.503169000527, 0.034, -0.016, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000049056E9, 0.0, 2024-03-27 16:43:20.049
0.0, 39189.715884890065, 33970.00240922003, 23920.188715480414, 5511.80607221199, -12198.442184739373, 10081.866095288528, -9559.41642039018, 16148.755389303613, 0.032, -0.012, 1.018, 192.0, 1.0, 0.0, 255.0, 160.0, 31.0, 208.0, 0.0, 0.0, 0.0, 1.711529000053043E9, 0.0, 2024-03-27 16:43:20.053
1.0, 38591.583203266055, 33730.52581912587, 24250.391036318666, 5774.439069561848, -12004.831374267504, 10288.642083244573, -9515.271725090948, 16336.66650493938, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000058056E9, 0.0, 2024-03-27 16:43:20.058
2.0, 39337.01388085054, 33754.79981360433, 24034.42848139149, 5615.6075734624355, -12117.193593644333, 10152.765828700762, -9580.672929367176, 16244.756131739156, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000062095E9, 0.0, 2024-03-27 16:43:20.062
3.0, 40336.9191690587, 34001.85364506884, 23599.66469999131, 5277.80565950938, -12362.503989041328, 9881.013319613137, -9656.422991326213, 16017.84122202888, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000065079E9, 0.0, 2024-03-27 16:43:20.065
4.0, 40272.50144153851, 34140.41210894729, 23503.50749534458, 5194.344245713263, -12426.809957839247, 9821.445920639744, -9652.869063957818, 15943.834596137358, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000069129E9, 0.0, 2024-03-27 16:43:20.069
5.0, 39178.00357079549, 33952.188068889154, 23892.852532011573, 5488.090871344909, -12220.168080349933, 10060.050792700147, -9583.13162125726, 16128.772929760567, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000073129E9, 0.0, 2024-03-27 16:43:20.073
6.0, 38569.79025242213, 33712.08562995024, 24227.860477907718, 5754.747182696722, -12025.283220444111, 10269.12901033509, -9539.03162944694, 16319.433309964337, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152900007752E9, 0.0, 2024-03-27 16:43:20.077
7.0, 39323.960462088646, 33750.62003739119, 24036.820118048206, 5616.792215918567, -12120.166375656889, 10150.463599021865, -9589.390109704747, 16245.31492535054, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000081093E9, 0.0, 2024-03-27 16:43:20.081
8.0, 40320.98237526207, 33991.549490874946, 23594.14381911085, 5270.340176861308, -12370.796486234247, 9872.67611893131, -9671.063383944438, 16010.420442869718, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000085138E9, 0.0, 2024-03-27 16:43:20.085
9.0, 40266.26530483548, 34128.74449834162, 23488.6435852818, 5177.133402482677, -12444.333725492208, 9804.838574509451, -9671.778639767008, 15928.72481688557, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000091159E9, 0.0, 2024-03-27 16:43:20.091
10.0, 39175.16489924966, 33942.330949584364, 23877.653345781964, 5469.784792636013, -12240.776388737726, 10043.51050180322, -9600.074243554383, 16111.04799640751, 0.032, -0.008, 1.016, 192.0, 1.0, 0.0, 255.0, 192.0, 31.0, 192.0, 0.0, 0.0, 0.0, 1.711529000094123E9, 0.0, 2024-03-27 16:43:20.094
11.0, 38547.41615622237, 33693.69014426353, 24206.26869276389, 5729.556766695591, -12050.563043423062, 10247.783094380271, -9558.030612233952, 16296.232199219728, 0.032, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000098156E9, 0.0, 2024-03-27 16:43:20.098
12.0, 39290.388141916774, 33730.97285401498, 24012.501420080833, 5590.975951072687, -12144.194500946343, 10132.24692729079, -9603.561115689412, 16229.802814698556, 0.032, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000101129E9, 0.0, 2024-03-27 16:43:20.101
13.0, 40292.72977027056, 33969.22009816409, 23578.05056310303, 5251.005917907467, -12393.505858600838, 9857.968671079716, -9683.379195139312, 15999.73630902008, 0.032, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000105156E9, 0.0, 2024-03-27 16:43:20.105
14.0, 40255.625874474754, 34111.95833825569, 23465.956564659664, 5154.267567904898, -12470.284100804818, 9788.544152801533, -9680.652282315765, 15918.286552224941, 0.032, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000109535E9, 0.0, 2024-03-27 16:43:20.109
15.0, 39156.81411705186, 33914.2571585485, 23846.249144822257, 5437.486521898094, -12274.95220600989, 10014.117957844492, -9623.185947321172, 16086.014042617566, 0.032, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000114137E9, 0.0, 2024-03-27 16:43:20.114
16.0, 38520.16937973134, 33668.32091430675, 24182.01705002988, 5703.5393361496135, -12080.313215293076, 10222.436216167953, -9582.528124156968, 16270.594748329491, 0.032, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000118383E9, 0.0, 2024-03-27 16:43:20.118
17.0, 39244.65647276121, 33691.74554249591, 23992.116629137592, 5565.785535071556, -12175.486943183774, 10103.256714732255, -9636.932270161185, 16193.928264847787, 0.032, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000121184E9, 0.0, 2024-03-27 16:43:20.121
18.0, 40258.352787298296, 33940.788679216945, 23558.269269260083, 5230.6658304531375, -12416.215230967431, 9836.063961513515, -9708.502555907078, 15970.20965459462, 0.032, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000125155E9, 0.0, 2024-03-27 16:43:20.125
19.0, 40242.99713885751, 34091.864119990365, 23447.15874757275, 5135.223881628976, -12487.561999268772, 9768.472286280667, -9703.316951193447, 15888.871656521756, 0.032, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152900012918E9, 0.0, 2024-03-27 16:43:20.129
20.0, 39153.88603852821, 33907.730449167546, 23830.602923703544, 5422.9578880021445, -12285.166953225966, 10002.763271661195, -9635.993496894062, 16065.584548185416, 0.03, -0.012, 1.016, 192.0, 0.0, 240.0, 255.0, 160.0, 31.0, 192.0, 0.0, 0.0, 0.0, 1.711529000133322E9, 0.0, 2024-03-27 16:43:20.133
21.0, 38508.41236214786, 33661.03424561432, 24171.578785369253, 5692.072891244041, -12088.851581675004, 10212.579096863163, -9593.569885917888, 16256.490797578193, 0.03, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000137251E9, 0.0, 2024-03-27 16:43:20.137
22.0, 39225.09869636282, 33683.96713542547, 23987.579225013167, 5558.118886723386, -12181.387803719976, 10095.56771463963, -9647.325831332902, 16186.10515428843, 0.03, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000141191E9, 0.0, 2024-03-27 16:43:20.141
23.0, 40236.403374243186, 33927.779963943954, 23551.6084494124, 5219.847586136769, -12424.261858971342, 9823.390522407357, -9723.187652014214, 15958.117360844299, 0.03, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000146176E9, 0.0, 2024-03-27 16:43:20.146
24.0, 40234.05644107538, 34077.73781749461, 23435.558192200446, 5120.739951221937, -12501.978874442444, 9749.920338382763, -9721.39951245779, 15871.593758057805, 0.03, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000149183E9, 0.0, 2024-03-27 16:43:20.149
25.0, 39154.31072167286, 33901.024925830956, 23817.661263663922, 5407.803405261446, -12300.120270266567, 9985.083041797048, -9650.343316834369, 16050.430065444716, 0.03, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000153246E9, 0.0, 2024-03-27 16:43:20.153
26.0, 38499.96340274375, 33655.222792055945, 24163.48745387643, 5681.008777738664, -12096.16060211189, 10203.392529892031, -9602.599990677832, 16247.080713162508, 0.03, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000157241E9, 0.0, 2024-03-27 16:43:20.157
27.0, 39203.26104202998, 33670.801957941294, 23982.84065518864, 5549.580520341458, -12189.054452068145, 10088.973950025314, -9659.060497171939, 16174.68341287177, 0.03, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000161237E9, 0.0, 2024-03-27 16:43:20.161
28.0, 40223.57347292584, 33919.86744640678, 23552.636629657347, 5216.293658768375, -12429.514518918339, 9822.22823169568, -9730.586079428922, 15950.897747385234, 0.03, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000165197E9, 0.0, 2024-03-27 16:43:20.165
29.0, 40234.43642073112, 34071.948715680686, 23429.836145619887, 5111.463977272985, -12509.980798957444, 9745.204120302693, -9729.423788717246, 15860.99903118599, 0.03, -0.018000000000000002, 1.02, 192.0, 0.0, 240.0, 255.0, 112.0, 31.0, 224.0, 0.0, 0.0, 0.0, 1.711529000169233E9, 0.0, 2024-03-27 16:43:20.169
30.0, 39155.89769552919, 33896.107542050784, 23807.53592342567, 5396.716940011614, -12311.542011683228, 9977.662262637885, -9658.725221005108, 16038.449530416672, 0.03, -0.018000000000000002, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000173241E9, 0.0, 2024-03-27 16:43:20.173
31.0, 38489.2345654052, 33646.88559137411, 24153.898555505104, 5671.129306689419, -12112.566782542084, 10190.696739041417, -9616.413368751213, 16231.099215876964, 0.03, -0.018000000000000002, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000176238E9, 0.0, 2024-03-27 16:43:20.176
32.0, 39194.38739948123, 33669.840832929716, 23985.388754056545, 5551.346308153428, -12192.295455014164, 10087.968121524826, -9661.698003017666, 16171.91179655931, 0.03, -0.018000000000000002, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000181247E9, 0.0, 2024-03-27 16:43:20.181
33.0, 40213.4928361765, 33912.67018469217, 23550.33439997845, 5213.253821522453, -12434.566013165238, 9816.305019415024, -9739.59383244441, 15943.901651370723, 0.03, -0.018000000000000002, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152900018523E9, 0.0, 2024-03-27 16:43:20.185
34.0, 40232.60357768578, 34064.77380571053, 23418.01207280303, 5100.6457329566165, -12521.559002585293, 9734.4976347086, -9742.812483645974, 15845.75514146747, 0.03, -0.018000000000000002, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000189277E9, 0.0, 2024-03-27 16:43:20.189
35.0, 39148.186343692105, 33884.08230353383, 23789.766286583697, 5377.337977568863, -12328.976372358367, 9962.127800241447, -9678.193590425682, 16014.086128960387, 0.03, -0.018000000000000002, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000193459E9, 0.0, 2024-03-27 16:43:20.193
36.0, 38476.73994025469, 33636.38027148012, 24144.689636789517, 5657.628853038413, -12125.620201303984, 10182.158372659489, -9630.114988102316, 16211.340273778473, 0.03, -0.018000000000000002, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000197292E9, 0.0, 2024-03-27 16:43:20.197
37.0, 39163.586695621816, 33647.26557102985, 23972.894128906028, 5533.4872643336375, -12211.361493034541, 10074.065336473624, -9681.032261971506, 16145.067351468488, 0.03, -0.018000000000000002, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7115290002013E9, 0.0, 2024-03-27 16:43:20.201
38.0, 40178.579411337305, 33882.85295758879, 23527.73678633413, 5187.303446209842, -12461.812789656256, 9796.344911616436, -9762.54907400001, 15910.86577306578, 0.03, -0.018000000000000002, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000204254E9, 0.0, 2024-03-27 16:43:20.204
39.0, 40223.43936245911, 34049.39580552528, 23402.030575517485, 5083.323131003754, -12540.468578394482, 9720.97482931314, -9755.97766113015, 15825.191536568587, 0.032, -0.02, 1.02, 192.0, 1.0, 0.0, 255.0, 96.0, 31.0, 224.0, 0.0, 0.0, 0.0, 1.711529000208297E9, 0.0, 2024-03-27 16:43:20.208
40.0, 39147.89577101419, 33875.767454596455, 23775.975260254774, 5364.932759396167, -12344.44377952144, 9948.895567523905, -9688.944779508683, 15998.909294475234, 0.032, -0.02, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000213308E9, 0.0, 2024-03-27 16:43:20.213
41.0, 38471.91196345234, 33630.546466177286, 24136.508898318876, 5651.325661102016, -12134.136215941457, 10173.262378366278, -9638.474540528601, 16202.086651573974, 0.032, -0.02, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000218556E9, 0.0, 2024-03-27 16:43:20.218
42.0, 39150.287407670905, 33639.688329659504, 23969.474312004368, 5531.341496865928, -12213.0825773576, 10070.3772986385, -9687.111936463349, 16139.904098499312, 0.032, -0.02, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000221292E9, 0.0, 2024-03-27 16:43:20.221
43.0, 40177.35006539227, 33884.90931807868, 23534.911696304287, 5194.835984091281, -12454.593176197193, 9801.485812841156, -9757.654041964299, 15915.313770212386, 0.032, -0.02, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000225622E9, 0.0, 2024-03-27 16:43:20.225
44.0, 40224.55694968187, 34043.18202056671, 23394.00629925803, 5074.918875088558, -12546.995287775433, 9712.481166420122, -9762.973757144662, 15814.596809696772, 0.032, -0.02, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000229319E9, 0.0, 2024-03-27 16:43:20.229
45.0, 39155.42830889563, 33876.30389646338, 23769.85088227402, 5358.24958780403, -12347.64007897855, 9944.760494799673, -9691.783451054509, 15990.058003670933, 0.032, -0.02, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000232278E9, 0.0, 2024-03-27 16:43:20.232
46.0, 38466.97222792771, 33629.56298942125, 24131.88208721663, 5644.0166406651315, -12136.97488748728, 10171.228369620845, -9638.452188784146, 16193.794154381056, 0.032, -0.02, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000237255E9, 0.0, 2024-03-27 16:43:20.237
47.0, 39130.997852205976, 33631.440535955495, 23968.200262570415, 5523.987772940132, -12220.79392919468, 10065.70578404734, -9692.409299899256, 16132.103339684409, 0.032, -0.02, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529000241248E9, 0.0, 2024-03-27 16:43:20.241
